TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['9289']|weisshun|Greyhawk|Weisshund|Weisshund|Weisshund|Omnivore|Very rare|4+8|Average (10)|Nil|Champion (15-16)|15|Varies|3|Solitary|Variable (see below)|See below|See below|15|Nil|650|Neutral good|4|Any|3-8/3-8/3-12
['2140', '2104']|wemic|Advanced Dungeons & Dragons 2nd Edition|Wemic|Wemic|Wemic|Carnivore|Very rare|5+8|Average (8-10)|Nil|Steady (11-12)|12|2-16|2 or 3|Prides|L (7')|Nil|-2 initiative modifier|15|B|Normal: 270<br>Chief/Chieftain: 420<br>Witch Doctor/King: 975|Neutral|Males 6 (5), females 7|Temperate plains|1-4/1-4 and weapon
['2166', '9301']|weredrag|Advanced Dungeons & Dragons 2nd Edition|Weredragon|Weredragon|Weredragon|Special|Very rare|13 (base)|Exceptional (15-16)|Varies|Fanatic (17 base)|9, Fl 30 (C), Jp 3|1|3 (Human: 1)|Solitary|M (human) or H (24' base)|Special|Varies|9|Special|Varies|Chaotic, neutral or good|1 (base)|Any land, usually urban|1d6/1d6/4d6 (Human: By weapon)
['Dragon156']|werehare|Dragon Magazine|Werelagomorph (Were-hare)|Werelagomorph (Were-hare)|Werelagomorph (Were-hare)|Herbivore (kills out of meanness)|Not rare enough|3 (24 hp in were-hare form, 3 hp in hare form)|Low|Standard|Unsteady (5)|24 in hare form, 12 in werehare form|1-8|3 (claw/claw/nibble) or 1 (weapon) in were-hare form, nil in hare form|Herd, if that is the right word for a bunch of rabbits|S (2 ’ long in hare form) to M (4½ ’ tall in were-hare form)|Diseased bite (lycanthropy)|Struck only by silver or magical weapons|17|Nil|175|Chaotic evil|4 in hare form, 6 in werehare form|Temperate climes, underground|1/1/1 -4 or by weapon type (were-hare form only)
['2400']|wezer|Dark Sun|Wezer|Wezer|Brood Queen|Omnivore|Rare|5|Animal (1)|Nil|Steady (11-12)|6|1|2|Solitary|M (7')|Egg Implant|Nil|15|W|270|Neutral|4|Tablelands|1-6/1-6
['2400']|wezer|Dark Sun|Wezer|Wezer|Soldier|Omnivore|Rare|2|Animal (1)|Nil|Steady (11-12)|6|Special|2|Brood|M (6')|Poison|Nil|19|Nil|120|Neutral|7|Tablelands|1-4/1-4
['2400']|wezer|Dark Sun|Wezer|Wezer|Worker/Water Fetcher|Omnivore|Rare|2|Animal (1)|Nil|Steady (11-12)|6|10-200|1|Brood|M (6')|Nil|Nil|19|Nil|65|Neutral|7|Tablelands|1-4
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Common|Plankton|Common|12 to 36|Low (5-7)|Nil|Champion (15)|Sw 18|1-8|1|Pod|G|Tail|Nil|12 HD: 9<br>13-14 HD: 7<br>15+ HD: 5|Nil|2,000 + 1,000 per HD over 12|Neutral|4|Oceans|See below
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Giant|Omnivore|Very rare|18 to 54|Average (8-10)|Nil|Champion (15)|Sw 18|1-2|1|Pair|G|See below|Nil|5|See below|8,000 + 1,000 per HD over 18|Neutral|3|Oceans|See below
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Killer|Carnivore|Common|9 to 12|Average (8-10)|Nil|Elite (14)|Sw 30|5-40|1|Pod|H-G|See below|Nil|9-10 HD: 11<br>11-12 HD: 9|Nil|9 HD: 975<br>10 HD: 1,400<br>11-12 HD: 2,000|Neutral|4|Oceans|5-20
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Leviathan|Omnivore|Very rare|36 to 72|Exceptional (15-16)|Nil|Champion (15)|Sw 18|1|1|Solitary|G|See below|Nil|5|See below|26,000 + 1,000 per HD over 36|Neutral|1|Oceans|See below
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Narwhal|Fish|Rare|4+4 to 6+6|Animal (1)|Nil|Steady (12)|Sw 21|1-6|1|Pod|H-G|Nil|Nil|4+4 - 5+5 HD: 15<br>6+6 HD: 13|Nil|4+4 HD: 175<br>5+5 HD: 270<br>6+6 HD: 420|Neutral|6|Oceans|2-24
['2145', 'Dragon197']|whipstin|Advanced Dungeons & Dragons 2nd Edition|Whipsting|Whipsting|Whipsting|Carnivore, scavenger|Uncommon|1+4|Varies (1-12)|Nil|Steady (11-12)|9, Fl 9 (D)|1d6|3|Solitary or small pack|S-L (tentacles 5-20' long)|Venom|Nil|19 (15 if springing)|Nil|175|Neutral|7|Rocky, subterranean|1-2/1 &times;2
['Dungeon37']|whitboar|Dungeon Magazine|White Boar, The|White Boar, The|White Boar, The|Omnivore|Unique|9 (72 hit points)|High (14)|50%|Fearless (20)|18|1|1|Solitary|M (5' tall at shoulder)|Nil|+2 or better weapon to hit|11|Nil|5,000|Neutral|-2|Woodland/Any|3d6
['2501']|whitfang|Mystara|White Fang|White Fang|White Fang|Carnivore|Rare|6|Semi- (2-4)|Nil|Champion (16)|18, Br 9, Sw 12|1d3|2|Solitary|H (15-2O' long)|Poison|Camouflage|15|Nil|975|Neutral|4|Arctic|2d6 (bite)/2d6 (tail lash)
['9430']|whitstag|Forgotten Realms|White Stag, The|White Stag, The|White Stag, The|Herbivore|Unique|6 (48 hp)|High (14)|10%|Fearless (20)|36|1|3|Solitary|L|Nil|Mislead|14|Nil|650|Chaotic good|5|Forest (Evermeet)|2-8/1-4/1-4
['2105']|wichtlin|Dragonlance|Wichtlin|Wichtlin|Wichtlin|None|Very rare|4+4|Semi- (2-4)|See below|Steady (12)|9|1|2|Solitary|M (5' tall)|See below|+1 or better weapon to hit|15|Nil|1,400|Chaotic evil|2|Any|See below
['2122']|widowred|Ravenloft|Widow, Red|Widow, Red|Widow, Red|Blood and bodily fluids|Very rare|6+3|High (13-14)|Nil|Average (8-10)|9, Wb 12|1|1|Solitary|M (5-6' tall)|See below|Nil|13|W (Z)|3,000|Neutral evil|4|Any temperate land|1d3
['2109']|wiggle|Spelljammer|Wiggle|Wiggle|Hurwaet|Omnivore|Very rare|3|Very (11-12)|Nil|Elite (14)|9, Sw 12|1-6|1|Tribal/ship|M (6½' tall)|Nil|Fog cloud|17|M,Q|120|Neutral|4 (5)|Any/Space|1-8 (weapon)
['2109']|wiggle|Spelljammer|Wiggle|Wiggle|Salt Wiggle|Omnivore|Very rare|12|Average (8-10)|Nil|Champion (15)|6, Sw 24|1-8|3|Tribal|L (9' tall)|Rending|Fog cloud|9|Z|2,000|Lawful evil|2|Temperate and subtropical ocean coasts|1-4/1-4/9-16
['2109']|wiggle|Spelljammer|Wiggle|Wiggle|Swamp Wiggle|Omnivore|Very rare|4+1|Average (8-10)|Nil|Champion (15)|9, Sw 18|8-15|2|Tribal|M (7' tall)|Nil|Fog cloud|17|D|175|Neutral|4 (5)|Temperate and subtropical/Swamp, bog, marsh|2-8 (weapon)/2-7 or 2-7/2-7
['Dragon246']|wighchao|Dragon Magazine|Wight, Chaos|Wight, Chaos|Frost Wight|Nil (see below)|Very rare|6|Average (10)|10%|Fanatic (18)|12, Fly 18 (B)|2-8|1|Pack or “cloud” (see below)|M (6' tall)|Nullify (see below)|Hit only by blessed or +1 or better weapon|15|H|4,000|Chaotic evil|4|Any arctic|1-6
['Dragon246']|wighchao|Dragon Magazine|Wight, Chaos|Wight, Chaos|Shadow Wight|Nil (see below)|Very rare|6|Average (10)|10%|Fanatic (18)|12 Fly 24 (B)|2-8|1|Pack or “cloud” (see below)|M (6' tall)|Nullify (see below)|Hit only by blessed or +1 or better weapon|15|Nil|4,000|Chaotic Evil|4|Any|Nil
['Dragon198']|wighking|Dragon Magazine|Wight, King-|Wight, King-|Wight, King-|Carnivore (living beings)|Very rare|12+23 (77 hp)|Exceptional (15)|Nil|Fearless (20)|12|1|3/2 by weapon type or 1 by touch|Solitary, but may have followers|M (6-7')|Energy drain, wight control, spellcasting, earthquake, magical items|Immunity to some weapons and spells|4|A|30,000|Lawful evil|-1|Any, usually subterranean|1d8+5
['2102', '2140']|wight|Advanced Dungeons & Dragons 2nd Edition|Wight|Wight|Wight|See below|Uncommon|4+3|Average (8-10)|See below|Elite (14)|12|2-16 (2d8)|1|Solitary|M (4-7')|Energy drain|Hit only by silver or +1 or better magical weapon|15|B|1,400|Lawful evil|5|Any land|1-4
['3140']|wildhunt|Birthright|Wild Hunt|Wild Hunt|Wild Hunt|Nil|Very rare|50|Low (6—mob mentality)|10%|Fearless (19-20)|24|1 (200 members)|20|Unique|Gargantuan (150' long)|Trample|Immune to illusions, slow, walls|5|Nil|46,000|Chaotic neutral|2|Forests, primarily in Shadow World|1d6
['BookofSecrets']|willblee|Ravenloft|Willow, Bleeding|Willow, Bleeding|Willow, Bleeding|Water, sunlight, and carrion|Very rare|6-16 (2d6+4)|Animal (1)|Nil|Fearless (19-20)|Nil (see below)|1|Up to 5|Solitary|H (15'-20' tall)|Constriction, Binding, Rage|See below|6 HD: 15<br>7-8 HD: 13<br>9-10 D: 11<br>11-12 HD: 9<br>13-14 HD: 7<br>15+HD: 5|Special|2,000 at 6 HD,<br>+1,000 per additional HD|Neutral (Evil)|4 (Trunk), 8 (Tentacle leaves)|Temperate to Sub-tropical|1 each
['2153']|willodaw|Ravenloft|Will O'Dawn|Will O'Dawn|Will O'Dawn|See below|Very rare|6|Exceptional (15-16)|Nil|Champion (15-16)|Fl 18 (A)|1 or 1-2|One spell|Solitary|T (1-2' diameter)|<i>Color spray</i>, <i>hypnotic pattern</i>|Spell immunity, invisibility|15|Nil|1,400|Chaotic good|-6|Ravenloft|Nil
['2153']|willodee|Ravenloft|Will O'Deep|Will O'Deep|Will O'Deep|See below|Rare|5|High (13-14)|Nil|Champion (15-16)|Fl 12 (A)|1-4|4|Clan|T (1' diameter)|Burning sparks|Spell immunity, invisibility|15|W|1,000|Neutral evil|0|Subterranean|1d4 &times;4
['2153']|willomis|Ravenloft|Will O'Mist|Will O'Mist|Will O'Mist|See below|Rare|7|High (13-14)|See below|Champion (15-16)|Fl 18 (A)|1|1|Solitary|S (2-4' diameter)|Electric burst|Spell immunity, invisibility|13|Z|2,000|Chaotic neutral|-6|Ravenloft|2-16 (2d8)
['2153']|willosea|Ravenloft|Will O'Sea|Will O'Sea|Will O'Sea|See below|Rare|10|Very (11-12)|Nil|Fanatic (17-18)|Fl 18 (A)|1|1|Solitary|H (12-20' long)|<i>Lightning bolt</i>|Spell immunity|11|E|6,000|Neutral evil|-4|Sea of Sorrows|10-60 (10d6)
['3140']|willosha|Birthright|Will O'Shadow|Will O'Shadow|Will O'Shadow|Cerilian life energy|Rare|9|High (13-14)|See below|Champion (15-16)|Fl 18 (A)|1d3|1|Solitary|Tiny to small (1-4')|Life drain|Immune to most magical attacks|11|Q|6,000|Chaotic neutral|-8|Cerilia and Shadow World|2d8
['2102', '2140']|willowis|Advanced Dungeons & Dragons 2nd Edition|Will O'Wisp|Will O'Wisp|Will O'Wisp|See below|Uncommon|9|Exceptional (15-16)|See below|Fanatic (17)|Fl 18 (A)|1 or 1-3|1|Solitary|S (2-4')|See below|See below|11|Z|3,000|Chaotic evil|-8|Any swamp|2-16
['2145', '1084']|windghos|Advanced Dungeons & Dragons 2nd Edition|Windghost|Windghost|Windghost|Omnivore|Very rare|9+9|Exceptional (15-16)|45%|Fearless (19-20)|Fl 18 (B)|1d12|1 + special|Servant group|H (conical 8' diameter, tapering to 24' long)|<i>Windsong</i>, swoop, swallow whole|<i>Warp dweomer</i>|11|Nil|12,000|Lawful neutral|-2|Any (airborne)|3d4
['1083', '11430']|winleswo|Forgotten Realms|Wingless Wonder|Wingless Wonder|Transformed|Omnivore|Rare|As previously possessed|As previously possessed|90%|As previously possessed|6, Sw 4|1|10|Solitary|S (4' tall)|See below|Nil|17|Any (likely Nil)|Varies|As previously possessed|8|Any|2-8/1 &times;9
['1083', '11430']|winleswo|Forgotten Realms|Wingless Wonder|Wingless Wonder|True|Omnivore|Very rare|2+2|Low (5-7)|90%|Fearless (19)|6, Sw 4|1-2|10|Solitary or mated pair|S (4' tall)|Psionic blast, wild magic|Anti-Magic Shell|19|Q&times;4|975|Chaotic neutral|8|Any except arctic|2-8/1 &times;9
['1162']|wintwigh|Greyhawk|Winter-Wight|Winter-Wight|Winter-Wight|None|Uncommon|16|Average (8-10)|30%|Fearless (20)|9|1|2|Solitary|M (6' tall)|Blackfire|Regeneration, half damage from physical attacks|5|Nil|14,000|Chaotic evil|0|City of Moil|5d4/5d4 (claw/claw)
['2119', '9347', '9343']|witcmara|Spelljammer|Witchlight Marauder|Witchlight Marauder|Primary|Omnivore|Very rare|15|Low (5-7)|Nil|Fearless (19-20)|9|1-3|7|Solitary|G (200')|See below|See below|5|Nil|12,000|Chaotic evil|-5|Any|3d6 (&times;6)/5d12
['2119', '9347', '9343']|witcmara|Spelljammer|Witchlight Marauder|Witchlight Marauder|Remote|Omnivore|Very rare|7|Non- (0)|Nil|Steady (11-12)|24|1-5|1|Solitary|G (25')|See below|See below|13|Nil|2,000|Neutral|5|Wildspace|See below
['2119', '9347', '9343']|witcmara|Spelljammer|Witchlight Marauder|Witchlight Marauder|Secondary|Omnivore|Very rare|8|Low (5-7)|Nil|Elite (13-14)|48|2-20*|6, spit|Horde|H (20')|See below|See below|13|Nil|6,000|Chaotic evil|0|Any|2d6 (&times;6)/3d6/2d10
['2119', '9347', '9343']|witcmara|Spelljammer|Witchlight Marauder|Witchlight Marauder|Space|Omnivore|Very rare|45|Average (8-10)|Nil|Fearless (19-20)|SR 3|1|7, sunbeam|Solitary|G (1000')|See below|See below|5|Nil|40,000|Chaotic neutral|-3|Any|1d6 hull pts (&times;6)/2d6 hull pts/25d10
['2119', '9347', '9343']|witcmara|Spelljammer|Witchlight Marauder|Witchlight Marauder|Tertiary|Omnivore|Very rare|4|Semi- (2-4)|Nil|Steady (11-12)|16|1-4*|3|Swarm|M (5-6')|See below|See below|17|Nil|270|Neutral evil|2|Any|1d6+3 (&times;2)/1d10
['Dragon204']|wiwaxia|Dragon Magazine|Wiwaxia|Wiwaxia|Wiwaxia|Carnivore/Scavenger|Common|2|Animal(1)|Nil|Steady (11)|2|1-8|1|Solitary|S (3' long)|Nil|Spines|19|Nil|65|Neutral|2|Shallow sea floor|1d8
['2109', '2173', '9535']|wizshade|Forgotten Realms|Wizshade|Wizshade|Wizshade|Magic and phlogiston|Rare|10|Supra-genius (19-20)|25%|Champion (15)|12, Fl 24 (C)|1 (occasionally 1d4)|0|Solitary|M (usually 5-6' tall)|Random wizard spellcasting|Immune to normal weapons; spells successfully cast at a wizshade have a special effect and do no normal damage; successful magic resistance against a spell has special results|0|Nil|13,000|Chaotic neutral|0|Any|Nil
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Dire|Carnivore|Rare|4+4|Semi- (2-4)|Nil|Average (10)|18|3-12|1|Pack|L (7-12')|Nil|Nil|15|Nil|175|Neutral|6|Any forest|2-8
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Winter|Carnivore|Very rare|6|Average (8-10)|Nil|Elite (13)|18|2-8|1|Pack|L (7-12')|Frost|Nil|15|I|975|Neutral evil|5|Arctic|2-8
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Wolf|Carnivore|Uncommon|3|Semi- (2-4)|Nil|Average (10)|18|2-12 (1/1%)|1|Family|S (3-4')|Nil|Nil|18|Nil|65|Neutral|7|Non-tropical|2-5
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Worg|Carnivore|Rare|3+3|Low (5-7)|Nil|Steady (11)|18|3-12|1|Pack|M (4-7')|Nil|Nil|17|Nil|120|Neutral evil|6|Any forest|2-8
['2145', 'Dragon174']|wolfdrea|Advanced Dungeons & Dragons 2nd Edition|Wolf, Dread|Wolf, Dread|Wolf, Dread|None|Very rare|4+4|Average (8-10)|Nil|Fanatic (17-18)|18|3d4|1|Pack or special|S (2-4' long)|Disease|Regeneration, immunity and resistance to spells|15|Nil|650|Neutral evil|6|Any land|1d10
['9337']|wolfgh|Greyhawk|Wolf (Greyhawk)|Wolf (Greyhawk)|Wolf (Greyhawk)|Carnivore|Uncommon|3|Low (5-7)|Nil|Average (10)|18|2- 12 (1 % chance of a lone wolf)|1|Family|S (2'-4' long)|Nil|+1 vs. charms because of its intelligence|17|Nil|120 |Neutral|7|Any non-tropical/Land|2-5
['2107']|wolfmist|Greyhawk|Wolf, Mist|Wolf, Mist|Wolf, Mist|Carnivore|Very rare|3+3|Average (8-10)|10%|Elite (13-14)|18|2-20|1|Pack|M (4' at the shoulder)|Nil|Breath weapon|17|Nil|175|Lawful good|6|Subartic and temperate/Non-desert|2-6 (bite)
['2145', 'Dragon174']|wolfston|Advanced Dungeons & Dragons 2nd Edition|Wolf, Stone|Wolf, Stone|Wolf, Stone|None|Very rare|5+4|Animal (1)|Nil|Fearless (19-20)|9|1d4|1|Solitary|S (5-6' long)|Initiative bonus, pounce|Resistance and immunity to certain spells and weapons|15|Nil|1,400|Neutral|0|Any land|2d4
['2145']|wolfvamp|Advanced Dungeons & Dragons 2nd Edition|Wolf, Vampiric|Wolf, Vampiric|Wolf, Vampiric|Blood|Very rare|6+4|Low (5-7)|Nil|Elite (13-14)|24|3d6|1|Pack|S (2-3½' long)|Cause falling, grasping bite, high initiative|Regeneration, immunity to certain spells and weapons|13|Nil|2,000|Any evil|2|Any land|3d4
['2102', '2140']|wolfwere|Advanced Dungeons & Dragons 2nd Edition|Wolfwere|Wolfwere|Wolfwere|Carnivore|Rare|5+1|High to exceptional (13-16)|10%|Elite (14)|15|1-3|1 or 2|Solitary|M (4-7')|Singing brings on lethargy|Iron or +1 or better weapon to hit|15|B,50% of S,T|1,400|Chaotic evil|3|Any forest|2-12 and weapon
['2122', '9298']|wolfwerg|Ravenloft|Wolfwere, Greater|Wolfwere, Greater|Wolfwere, Greater|Carnivore|Very rare|8+2|Exceptional (15-16)|50%|Champion (15)|18|1-4|1, 3, or 2|Solitary|M-L (4-9')|See below|See below|11|20% U (B)|8,000|Neutral evil|2|Any/Forest|2d8, 1d6/1d6/2d6, or 2d6/weapon +6 (see below)
['2103']|wolverin|Advanced Dungeons & Dragons 2nd Edition|Wolverine|Wolverine|Giant|Carnivore|Rare|4+4|Semi- (2-4)|Nil|Steady (11)|15|1|3|Solitary|M (4-7')|Musk|Nil|17|Nil|270|Neutral (evil)|4|Arctic/Forest|1d4+1/1d4+1/2d4
['2103']|wolverin|Advanced Dungeons & Dragons 2nd Edition|Wolverine|Wolverine|Normal|Carnivore|Uncommon|3|Semi- (2-4)|Nil|Steady (11)|12|1|3|Solitary|S (2-4')|Musk|Nil|17|Nil|120|Neutral (evil)|5|Arctic/Forest|1d4/1d4/1d4+1
['9295']|wolvern|Lankhmar|Wolvern|Wolvern|Wolvern|Carnivore|Rare|8+1|Very (11-12)|Nil|Steady (11-12)|14|2d4|3|Pack|S (3' tall)|Nil|Telepathy|13|Nil|1,400|Neutral|4|Any|1d4/1d4/2d4
['9280']|wondseek|Spelljammer|Men: Wonderseeker|Men: Wonderseeker|Men: Wonderseeker|Omnivore|Rare|Varies; usually 7-12 (6 + 1d6)|Varies: 11-18 ( 10 + 1 d8)|Nil|Varies; usually Elite (13-14)|12|1|Varies|Solitary|M|Nil|Nil|Varies|J,K,Q,S,V,X (A,B,H)|Varies|Any (usually chaotic neutral)|Varies (10)|Any space or city|By weapon type (plus possible strength bonus)
['Dragon156']|woomambl|Dragon Magazine|Wooly Mammoth, Blink|Wooly Mammoth, Blink|Wooly Mammoth, Blink|Herbivore|Very rare|15|Semi- (2-4)|Nil|Elite (14)|12|1-12|5 (2 tusks, 1 trunk constriction, 2 forefeet)|Herd|L (14' tall at shoulder)|Blinking|Nil|5|Tusks (good luck!)|12,000|Neutral|5|Subarctic/Plains|2-16/2-16/2-12/2-12-12
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Bookworm|Books|Rare|¼|Non- (0)|Nil|Unreliable (2-4)|12, Br 3|1-2 (10-40)|0|Solitary|T (1&rdquo; long)|Nil|Camouflage|0|Nil|15|Neutral|2|Any land (books)|Nil
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Giant Bloodworm|Blood|Rare|6|Non- (0)|Nil|Fanatic (17-18)|6, Br 1|1-4|1|Solitary|H (20' long)|Blood drain|Nil|15|Q|420|Neutral|4|Subterranean pools|1-8
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Purple Worm|Carnivore|Rare|15|Non- (0)|Nil|Steady (12)|9, Br 9|1|2|Solitary|G (25' long)|See below|Nil|5|(B,Q&times;5,X)|13,000|Neutral|6|Subterranean|2-24/2-20
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Rot Grub|Scavenger|Uncommon|1 hp|Non- (0)|Nil|Unsteady (5)|1, Br 0|5-20|0|Swarm|T (½-2&rdquo; long)|See below|Nil|0|Nil|15|Neutral|9|Any land (refuse)|Nil
['2173', 'DragonMagazineAnnual1996']|wormlukh|Dragon Magazine|Worm, Lukhorn|Worm, Lukhorn|Worm, Lukhorn|Carnivore|Very rare|10|Semi- (2-4)|Nil|Average (8-10)|9, Br 9|1|1|Solitary|H (15' diameter, 200' long)|Digestive acid, sonic screech|Camouflage, see below|11|Incidental|3,000|Neutral|3 (5 interior)|Underdark|Special
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Caecillia|Carnivore|Rare|6|Non- (0)|Nil|Elite (13)|6, Br 3|1|1|Solitary|G (30' long)|Swallow|Nil|15|B|650|Neutral|6|Any nonarctic|1d8 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Fyrsnaca|Minerals|Very rare|10|Low (5-7)|Nil|Elite (13)|6, Br 3|1d2|1|Solitary|G (70' long)|Fiery breath|Nil|11|R|2,000|Chaotic neutral|5|Subterranean|1d8 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Great Annelid|Minerals|Very rare|25-50|Non- (0)|Nil|Champion (16)|30, Br 24|1|1|Solitary|G (1,000'+ long)|Swallow|Immune to heat and pressure|3|Nil|16,000|Neutral|7|Subterranean|3d6 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Leviathan, Desert|Omnivore|Very rare|60|Non- (0)|Nil|Fearless (19)|Br 24|1|1|Solitary|G (500' long)|Swallow|See below|1|Nil|20,000|Neutral|2|Desert|3d12 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Leviathan, Marine|Omnivore|Very rare|70|Non- (0)|Nil|Fanatic (18)|Sw 24|1|1|Solitary|G (650' long)|Swallow, whirlpool|See below|1|Nil|25,000|Neutral|4|Ocean|4d10 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Red Worm|Carnivore|Rare|2+2|Animal (1)|Nil|Champion (15)|9, Br 3|2d6|1|Brood|L (10' long)|Poison|Nil|19|Q|650|Chaotic neutral|7|Subterranean|1d4 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Slime Worm|Carnivore|Very rare|10|Non- (0)|Nil|Average (10)|6|1|1|Solitary|G (80' long)|Swallow|Nil|11|D|2,000|Neutral|5|Subterranean|2d6 (bite)
['9280']|wormspac|Spelljammer|Spaceworm|Spaceworm|Spaceworm|Omnivore (anything organic)|Common|1-1|Low (5-7)|Nil|Average ( 10)|3,Fl17(A)|4-48 (4d12)|1|Pack|S (average 3' long); young are T (average 1' in length)|Continuous damage unless dislodged, attack eyes|Immune to poisons and diseases|15 (20)|J,K,L,N,Q,V (two types each)|65|Chaotic neutral|7|Any space|2-5 (young: 1-2)
['Dragon190']|wormtugi|Dragon Magazine|Tube Worm, Giant|Tube Worm, Giant|Carnivorous|Carnivore|Very rare|2+2|Animal (1)|Nil|Steady (11)|Nil|2-8|1|Clump|M (6' long)|Surprise, poison|Nil|19|See text|120|Neutral|2/7|Deep ocean/Hydrothermal vents|2-8
['Dragon190']|wormtugi|Dragon Magazine|Tube Worm, Giant|Tube Worm, Giant|Common|Suspension feeder|Rare|1+1|Non- (0)|Nil|Unreliable (4)|Nil|20-200|0|Colony|M (6' long)|Nil|Alert|Nil|Nil|35|Neutral|2/7|Deep ocean/Hydrothermal vents|Nil
['1145']|wospmisk|Planescape|Miska the Wolf-Spider|Miska the Wolf-Spider|Miska the Wolf-Spider|Carnivore|Unique|24, hp 50 (100)|Average (8)|70%|Fearless (19)|18, Wb 15, Cl 9|Unique|7|Solitary|H (15' long)|Poison, webs, and see below|Webs, immunities, harmed only by +3 or better weapons, regeneration|-3|See below|36,000|Chaotic evil|-7|Any (currently Pandemonium)|2d10/2d10/1d8+10/1d8+10/1d8+12/2d4+10/2d4+10
['2433']|wraiatha|Dark Sun|Wraith (Athas)|Wraith (Athas)|Wraith (Athas)|None|Rare|7+3|Average to High (8-14)|Nil|Elite (13-14)|9|1 or 1-4|1 or 3/2 with weapon|Solitary|M (6' tall)|Animate object, inhabit body, chill touch|+2 weapon or better to hit|14|R|2,000|Neutral evil|2|Any|1d4 or by weapon type
['9274']|wraidese|Forgotten Realms|Wraith, Desert|Wraith, Desert|Wraith, Desert|Life energy|Rare|6+3|Low (5-7)|30%|Elite (13-14)|9 (18 in jackal form)|1-3|1|Solitary or Group|M|Energy drain|+1 or better weapon to hit|13|Nil|2,000|Chaotic evil|4|Subtropical/Desert|1-4 (in human form) or 1-6 (in jackal form)
['Dragon198']|wraiking|Dragon Magazine|Wraith-King|Wraith-King|Wraith-King|Carnivore (living beings)|Very rare|15+27 (95 hp)|Genius (17)|20%|Champion (15-16)|12/36 if riding|1|2/1 by weapon type, or 1 by touch|Solitary, may have following|M (6-7')|Energy-drain gaze, wraith control, spellcasting, magical items|Immunity to some spells and weapons|-1|H|32,000|Lawful evil|-5|Any, often subterranean|1d8+10
['2107']|wraioert|Greyhawk|Wraith (Oerth)|Wraith (Oerth)|Soul Beckoner|Life energy|Rare|Varies (4+)|High (13-14)|Nil|Champion (15-16)|6|1|2|Solitary|M (6' tall)|Eerie whisper|+1 or better to hit|Varies|E|Varies|Neutral evil|2|Any/Subterranean|1-6/1-6
['2107']|wraioert|Greyhawk|Wraith (Oerth)|Wraith (Oerth)|Swordwraith|None|Rare|7|Average (8-10)|Nil|Fearless (19-20)|9|2-8|3/2 (as F7)|Military unit|M (6' tall)|Strength drain|+2 or better to hit|13|Incidental|650|Lawful evil|3|Any/Old battlegrounds|1-10
['2145']|wraishim|Advanced Dungeons & Dragons 2nd Edition|Wraith, Shimmering|Wraith, Shimmering|Wraith, Shimmering|None|Summoned only by curse|4|Non- (0)|Nil|Special|12|1 the first day, 2 the second, 4 the third, 16 the fourth, 256 the fifth, on the sixth day and onward, attacks are nonstop|1|Special|M (5-6' tall)|<i>Shadow chill</i>|Unaffected by cold, electricity, priestly turning attempts, or <i>dispel magic</i>|17|Nil|Special|Neutral|4|Any|1d6
